id,date,estimatedTotalAmt,transType,title,awardeeName
1949544,2020-04-27,378159,Standard Grant,REU Site: Engaging Student Teachers in STEM Education Research,University of Kentucky Research Foundation
2027506,2020-04-27,196136,Standard Grant,RAPID: Investigating Effects of the Disruptive Shift to Online Courses on Identity Formation and Self-Efficacy of Students and Faculty in a First-Year Engineering Course,Pennsylvania State Univ University Park
2027637,2020-04-27,110612,Standard Grant,RAPID: Impacts of Unprecedented Shift to Online Learning on Students' Cognitive Load and Readiness for Self-Directed Learning,Citadel Military College of South Carolina
2027658,2020-04-27,179048,Standard Grant,RAPID: Instructional Shifts in Response to COVID-19 and Their Impacts on Classroom-based Undergraduate Research Experiences,Yale University
2027665,2020-04-27,20952,Standard Grant,RAPID: Instructional Shifts in Response to the COVID-19 and Their Impacts on Classroom-based Undergraduate Research Experiences,Indiana University of Pennsylvania Research Institute
2029749,2020-04-27,113316,Standard Grant,RAPID: Collaborative Proposal: Effects of Institutional Responses to the COVID-19 Pandemic on Undergraduate Faculty and Students Across STEM Disciplines,The University of Central Florida Board of Trustees
2029754,2020-04-27,36396,Standard Grant,RAPID: Collaborative Proposal: Effects of Institutional Responses to the COVID-19 Pandemic on Undergraduate Faculty and Students Across STEM Disciplines,Embry-Riddle Aeronautical University
1933975,2020-04-28,80000,Standard Grant,Conference to Explore Mechanisms to Gather Annual Feedback from Computing Professionals for Continuous Improvement of Computer Science Curricula,George Washington University
2021491,2020-04-28,445893,Continuing Grant,CAREER - The Winding Roads to Effective Teaching: Characterizing the Progressions in Instructional Knowledge and Practices of STEM Faculty,University of Virginia Main Campus
2028224,2020-04-28,199943,Standard Grant,RAPID: Measuring the Impact of the COVID-19 Pandemic on STEM Student Engagement and Learning in Online Learning Environments,Worcester Polytechnic Institute
2029642,2020-04-28,199997,Standard Grant,RAPID: Addressing Equity when STEM Teaching and Learning Go Remote,Digital Promise Global
2027582,2020-04-29,122199,Standard Grant,RAPID: Examining the Impacts of Transitioning to Remote Teaching of Undergraduate Physics Labs Due to the COVID-19 Pandemic,University of Colorado at Boulder
1951352,2020-04-30,2489424,Standard Grant,Expanding STEM Education to Meet Navajo Nation Needs,Navajo Technical University
2001058,2020-04-30,2974059,Standard Grant,Emerging and Effective Culturally Relevant Practices for Mathematics and Science Teaching in High Needs Schools,Board of Trustees of Illinois State University
2028400,2020-04-30,49268,Standard Grant,RAPID: A Course-based Undergraduate Research Experience on the Interaction between the Nasal Microbiome and SARS-CoV-2 Coronavirus Infection,University of Houston - Clear Lake
2028341,2020-05-01,71408,Standard Grant,"RAPID: Exploring Impacts of the COVID-19 Pandemic on Undergraduate STEM Education by Student Gender, Race/Ethnicity, and Socioeconomic Status",University of Connecticut
2028344,2020-05-01,127748,Standard Grant,"RAPID: Exploring Impacts of the COVID-19 Pandemic on Undergraduate STEM Education by Student Gender, Race/Ethnicity, and Socioeconomic Status",Pennsylvania State Univ University Park
2000158,2020-05-04,199966,Standard Grant,Catalyst Project: Computer algorithms and simulations for CT image reconstruction and segmentation utilizing optimal sampling lattices and efficient domains,Voorhees College
2000289,2020-05-04,199963,Standard Grant,"Catalyst Project: Design, Fabrication and Testing of a Cost Effective Microwave Absorber",Albany State University
2013502,2020-05-04,1999578,Standard Grant,Generalizing Data-Driven Technologies to Improve Individualized STEM Instruction by Intelligent Tutors,North Carolina State University
1950030,2020-05-05,1270888,Standard Grant,"Searching for Connections between Teacher Program Applicant Information and Selection, and STEM Teacher Retention and Effectiveness to Inform Teacher Recruitment and Education",American Institutes for Research in the Behavioral Sciences
2000714,2020-05-05,1055284,Standard Grant,Center for Renewable Energy Advanced Technological Education Resource Center,Madison Area Technical College
1943146,2020-05-06,961017,Continuing Grant,CAREER: Data Analytics for Equity: Supporting STEM Faculty to Address Implicit Bias in the Classroom,San Diego State University Foundation
1949957,2020-05-06,1054616,Continuing Grant,Preparing STEM Teachers in Western Pennsylvania,Geneva College
1953557,2020-05-06,274583,Standard Grant,Building Pathways for Hispanic Community College Students to Become STEM Teachers Through Mentoring and Experiential Learning,Cerritos College
2013358,2020-05-06,1632581,Standard Grant,Team Experiences and Mentoring Strategies for Undergraduate Research,East Carolina University
1950290,2020-05-07,1199900,Continuing Grant,Supporting Teacher Scholars through Education and Professional Development in Place-Based Education,Colorado State University
2024276,2020-05-07,953432,Standard Grant,Preparing a Skilled Technical Workforce through Utilization and Assessment of Undergraduate Research,Mount San Antonio College
1947570,2020-05-11,19531,Standard Grant,Collaborative Research: Developing Service-Learning Course-based Undergraduate Research Experiences to Increase Student Interest in Research by Targeting Communal Goals,North Carolina State University
1948583,2020-05-11,37448,Standard Grant,Collaborative Research: Developing Service-Learning Course-based Undergraduate Research Experiences to Increase Student Interest in Research by Targeting Communal Goals,University of California-Santa Barbara
1948610,2020-05-11,238214,Standard Grant,Collaborative Research: Developing Service-Learning Course-based Undergraduate Research Experiences to Increase Student Interest in Research by Targeting Communal Goals,North Carolina Agricultural & Technical State University
2000774,2020-05-11,394859,Standard Grant,Developing a Highly Capable Biomanufacturing Technical Workforce in South Texas,Del Mar College
2000871,2020-05-11,114505,Standard Grant,Developing a Highly Capable Biomanufacturing Technical Workforce in South Texas,Texas A&M Engineering Experiment Station
2000965,2020-05-11,444414,Standard Grant,Providing Work-based Experiences for Community College Biotechnology Students by Developing a Biotechnology Educational Materials Supply Chain,San Mateo County Community College District
2012967,2020-05-11,377012,Standard Grant,Using Coevolutionary Algorithms to Identify Distractor Answers for Multiple Choice Questions Used for Peer Instruction,University of South Florida
2013051,2020-05-11,222878,Standard Grant,Using Coevolutionary Algorithms to Identify Distractor Answers for Multiple Choice Questions Used for Peer Instruction,The University of Central Florida Board of Trustees
1949848,2020-05-12,74910,Standard Grant,Building Capacity to Produce STEM Teachers at a Hispanic Serving Institution in Illinois,Aurora University
1949877,2020-05-12,74972,Standard Grant,Building Capacity to Produce Quality STEM Teachers in Alabama,Spring Hill College
1949990,2020-05-12,1188783,Continuing Grant,"Preparing STEM Teachers to Serve in High-Need, Rural School Districts",Utica College
1950200,2020-05-12,122893,Standard Grant,Building Capacity for Recruiting STEM Undergraduates for Lifelong Teaching in Illinois,Elmhurst University
1950295,2020-05-12,62163,Standard Grant,Building Capacity for a Preservice STEM Teacher Pipeline in Hawaii,University of Hawaii
1950332,2020-05-12,74984,Standard Grant,Building Capacity for Master Teacher Specialization in STEM Leadership,Central Washington University
1951725,2020-05-12,1450000,Continuing Grant,A Pathway to Equity: Recruiting and Retaining Underrepresented Populations in STEM Education,Lincoln University
2000618,2020-05-12,574639,Standard Grant,Educating Advanced Driver Assistance Systems Technicians,Florida State College at Jacksonville
2027958,2020-05-12,71895,Standard Grant,RAPID: Collaborative Research: Faculty Networks Supporting Rapid Transitions to Online Physics Teaching During the COVID-19 Pandemic,Drexel University
2027963,2020-05-12,15083,Standard Grant,RAPID: Collaborative Research: Faculty Networks Supporting Rapid Transitions to Online Physics Teaching During the COVID-19 Pandemic,Wright State University
1955896,2020-05-13,300000,Standard Grant,"Advancing Technology, Access, Diversity, and Inclusion Through Curriculum Redesign of the Power Plant Technology Program",Oklahoma State University
