id,date,estimatedTotalAmt,transType,title,awardeeName
1661054,2017-05-09,34485,Continuing Grant,Identity Development Evaluation of African American Studies (IDEAAS):  A Longitudinal Investigation,Utah State University
1661201,2017-05-09,555089,Continuing Grant,Collaborative Research: Identity Development Evaluation of African American Science Students (IDEAAS): A Longitudinal Investigation,Purdue University
1701664,2017-05-09,125000,Standard Grant,Pre-Alliance Planning: The Bridges Across Texas Louis Stokes Alliances for Minority Participation,Texas Tech University
1719265,2017-05-10,297330,Standard Grant,Targeted Infusion Project: New Physics and Astronomy Program at the University of The Virgin Islands,University of The Virgin Islands
1719472,2017-05-10,1999980,Continuing Grant,Implementation Project: Strengthening Student Success in STEM (S^4),Fayetteville State University
1719479,2017-05-10,350000,Standard Grant,The Vikings Enhancing STEM Innovation and Collaboration (VESTEMic) Model,Elizabeth City State University
1719506,2017-05-10,350000,Standard Grant,Broadening Participation Research Project: Investigating the Impact of Collaborative Project-Based Learning on the Self-Efficacy of Minority STEM Students,Bowie State University
1661214,2017-05-15,2281522,Continuing Grant,Reducing Attrition in STEM Doctoral Education: A Longitudinal Investigation using Momentary Assessment and Social Psychological Intervention,Pennsylvania State Univ University Park
1701365,2017-05-15,1075000,Standard Grant,California LSAMP Bridge to the Doctorate (BD) Activity,University of California-Irvine
1717082,2017-05-26,286128,Standard Grant,Broadening Participation Research Project: Investigating the Impact of Peer Mentoring on STEM Retention and Persistence among Minority Undergraduate Women,University of the District of Columbia
1719473,2017-05-26,200000,Standard Grant,Improving Minority Participation and Completion through Science Technology Engineering and Mathematics (IMPACTS),Dillard University
1719523,2017-05-26,350000,Standard Grant,Collaborative Methods for Addressing Student Success in Totality,Grambling State University
1702495,2017-05-30,1074999,Standard Grant,Bridge to the Doctorate: OK-LSAMP Cohort 9 - Building Sustained Communities to Diversify the Graduate STEM Workforce and Professoriate,Oklahoma State University
1712523,2017-05-30,4627877,Continuing Grant,Southern Nevada Northern Arizona LSAMP,University of Nevada Las Vegas
1663753,2017-05-31,695526,Standard Grant,Using Collaboratively Designed Research Based Courses to Develop Tribal College Research Capacity and Increase Student Success,Aaniiih Nakoda College
1712757,2017-05-31,1784666,Standard Grant,An International Research Experience for LSAMP Undergraduate Students,Organization for Tropical Studies Inc
1719504,2017-05-31,5000000,Continuing Grant,Implementation Project: Trojan Center for Undergraduate Applied Research,Virginia State University
1719414,2017-06-12,350000,Standard Grant,Building STEM Student Success at Fisk University,Fisk University
1719510,2017-06-12,249544,Standard Grant,PERSIST - Pathways to Enhance Retention of Students in Science to Transition,Morgan State University
1723774,2017-06-12,299996,Standard Grant,Science Education Alliance-Phage Hunters Advancing Genomics and Evolutionary Science (SEA-PHAGES) at Northwest Indian College (NWIC),Northwest Indian College
1719519,2017-06-13,349999,Standard Grant,"The DREAM STEM Project: ""STEMulating"" Innovation and Entrepreneurship",North Carolina Central University
1720706,2017-06-13,200000,Fellowship Award,CREST-PRF: Utilizing innovative 3D reconstruction techniques to enhance our understanding of the biology and ecology of Hawaiian ecosystems,Burns John
1720727,2017-06-13,200000,Fellowship Award,CREST-PRF: Linking physiology and demography in the Eastern Mosquitofish Gambusia holbrooki,Mercado-Molina          Alex           E
