id,date,estimatedTotalAmt,transType,title,awardeeName
1823702,2018-06-25,19578,Standard Grant,Doctoral Dissertation Research: The Effects of Changing Documentation Practices,University of Chicago
1823719,2018-06-25,5620,Standard Grant,"Doctoral Dissertation Research: Language Change, Stylistic Resources, and Verbal Performance",University of Arizona
1823833,2018-06-25,23940,Standard Grant,Doctoral Dissertation Research: Infrastructural Development and Urban Participatory Governance,University of Pittsburgh
1832709,2018-06-25,21254,Standard Grant,Doctoral Dissertation Improvement Award: Community Solidarity on Frontier Regions,Arizona State University
1834491,2018-06-25,24822,Standard Grant,Doctoral Dissertation Improvement Grant: Reflection Of Social Structure In Community Organization,University of Pittsburgh
1823754,2018-06-26,17687,Standard Grant,Doctoral Dissertation Research: Deindustrialization and Security in Rural America,University of Chicago
1824063,2018-06-27,15120,Standard Grant,Doctoral Dissertation Research: Sociolinguistic Style and Discourses of Conservation Among Rural American Stakeholders,University of California-Santa Barbara
1823762,2018-06-28,15259,Standard Grant,Doctoral Dissertation Research: The Count/Mass Distinction in Native and Non-Native Grammar,University of Illinois at Urbana-Champaign
1836554,2018-06-28,30202,Standard Grant,Doctoral Dissertation Improvement Grant: Food as a Defining Cultural Factor,University of Florida
1840898,2018-06-28,12152,Standard Grant,RAPID: Improved Understanding of Regional Trade and Development from the Emergency Salvage of a Late Classic Site,Winthrop University
1821816,2018-06-29,102200,Standard Grant,Pre-Columbian Human Modifications of Terra Firme and Fluvial Forest in Western Amazonia: Terrestrial Soil Phytolith and Charcoal Records,Smithsonian Institution
1836619,2018-06-29,83970,Standard Grant,Inclusion across the Nation of Communities of Learners of Underrepresented Discoverers in Engineering and Science,Tufts University
1837840,2018-06-29,25187,Standard Grant,Doctoral Dissertation Improvement Award: Ceremonial Organization And Social Structure,University of Pittsburgh
1749368,2018-07-02,248532,Standard Grant,Syntax-Prosody in Optimality Theory,University of California-Santa Cruz
1752355,2018-07-03,750000,Continuing Grant,CAREER:  Human motor inhibition: a neural race between motor emission and cognitive control,University of Iowa
1756313,2018-07-05,651953,Standard Grant,Architecture and plasticity of auditory lexical representations in the human brain,Georgetown University
1759972,2018-07-05,499707,Continuing Grant,RCN: Building A Community of Practice for Household Water Insecurity Research,Texas A&M University
1826909,2018-07-05,158789,Standard Grant,Origins of Mesoamerican Complex Society,University of Arizona
1821483,2018-07-06,161924,Standard Grant,The Role Of Population Movement In The Origin Of Complex Society,University of Montana
1759645,2018-07-09,659994,Standard Grant,SBE-RCUK: The Geopolitical Orientations of People in Borderland States,University of Colorado at Boulder
1819727,2018-07-10,12965,Standard Grant,Doctoral Dissertation Research: Inductive Construction of Multi-Dimensional Environmental Processes from Point Soil Data,SUNY at Buffalo
