id,date,estimatedTotalAmt,transType,title,awardeeName
1443542,2015-09-14,269675,Continuing Grant,"Scientific Studies from a Network of Sustainable, Robotic Observatories Across the Antarctic Ice-shelf:  A New Approach to Polar Research",SIENA UNIVERSITY
1443677,2015-09-14,629641,Standard Grant,Collaborative Research: Uncovering the Ross Ocean and Ice Shelf Environment and Tectonic setting Through Aerogeophysical Surveys and Modeling (ROSETTA-ICE),Earth and Space Research
1551190,2015-09-14,10584,Standard Grant,"Inuit Collaborative Workshop in Preparation for the Smithsonian Exhibit, Narwhal, Inuit and Ice in a Changing Artic, 2017",Harvard University
1344440,2015-09-15,1,Standard Grant,Persistence of Vision: Antarctica,Louisiana State University
1443371,2015-09-15,186968,Standard Grant,Collaborative Research: Assessing Changing Patterns of Human Activity in the McMurdo Dry Valleys using Digital Photo Archives,Portland State University
1443475,2015-09-15,166082,Standard Grant,Collaborative Research: Assessing Changing Patterns of Human Activity in the McMurdo Dry Valleys using Digital Photo Archives,Colorado State University
1546438,2015-09-16,24013,Standard Grant,RAPID: Ethnobotany of Northwest Alaska: Preserving Traditional Knowledge and Engaging Alaska Native Students in STEM,University of Alaska Fairbanks Campus
1548256,2015-09-17,92935,Standard Grant,"Environmental Assessment of the McMurdo Dry Valleys: Witness to the Past and Guide to the Future; Colorado State University, May 2016",Montana State University
1503900,2015-09-18,388641,Continuing Grant,Collaborative Research: Community based permafrost and climate monitoring in rural Alaska,University of Alaska Fairbanks Campus
1560557,2015-09-21,545338,Contract Interagency Agreement,Reimbursable Agreement between the FAA and NSF,FEDERAL AVIATION ADMINISTRATION
1564557,2015-09-24,702431,Contract Interagency Agreement,US Army Cold Regions Research and Engineering Laboratory (CRREL) for support to USAP projects.,Department of Army Cold Regions Research & Engineering Lab
1523191,2015-09-25,13590,Standard Grant,Doctoral Dissertation Research: Mapping Community Exposure to Coastal Climate Hazards in the Arctic: A Case Study in Alaska's North Slope,Rutgers University New Brunswick
1563736,2015-09-25,1254800,Contract Interagency Agreement,Arctic Research Commission,Arctic Research Commission
1444805,2015-10-26,1,Standard Grant,Portraits of Place in Antarctica,O'Boyle                 Shaun
1444831,2015-10-26,1,Standard Grant,"Above, Below and Within the Ice",Glazer Helen
1601000,2015-10-26,59081,Standard Grant,Collaborative Research:  THE MCMURDO DRY VALLEYS:  A landscape on the Threshold of Change,University of Colorado at Boulder
1561437,2015-11-02,198500,Standard Grant,The Carbon Balance of Arctic River Deltas: Tundra Fire as an Agent of System Change,"Woodwell Climate Research Center, Inc."
1523059,2015-11-17,295423,Continuing Grant,"Collaborative Research: Birnirk prehistory and the emergence of Inupiaq Culture in Northwestern Alaska, archaeological and anthropological perspectives.",University of Utah
1523079,2015-11-17,113389,Continuing Grant,"Collaborative Research: Birnirk prehistory and the emergence of Inupiaq Culture in Northwestern Alaska, archaeological and anthropological perspectives.",Portland State University
1523160,2015-11-17,527482,Continuing Grant,"Collaborative Research: Birnirk prehistory and the emergence of Inupiaq Culture in Northwestern Alaska, archaeological and anthropological perspectives.",University of Alaska Fairbanks Campus
1523205,2015-11-17,126694,Continuing Grant,"Collaborative Research: Birnirk prehistory and the emergence of Inupiaq Culture in Northwestern Alaska, archaeological and anthropological perspectives.",University of Colorado at Boulder
1603174,2015-11-19,512880,Contract Interagency Agreement,NAVFAC PAC Quality Assurance for Design and Construction for the United States Antarctic Program.,Department of Navy Naval Facilities Engineering Command
1614036,2015-11-19,2174000,Contract,"CCG LSSL ship time for Beaufort Gyre support (replaces 1544362).  Award duration from July 6, 2015 through June 30, 2018.",Fisheries and Oceans Canada
1503714,2015-11-30,473183,Standard Grant,"Assessing the Distribution and Variability of Marine Mammals through Archaeology, Ancient DNA, and History in the North Atlantic.",Western Carolina University
1565576,2015-11-30,199344,Standard Grant,RAPID:  Observing the Disintegration of the Scar Inlet Ice Shelf,University of Alaska Fairbanks Campus
1613825,2015-11-30,87607,Standard Grant,"EAGER: Surface Variability and Spectral Analyses of the Central Transantarctic Mountains, Antarctica",Regents of the University of Michigan - Ann Arbor
1525880,2015-12-09,449677,Standard Grant,PolarTREC - Teachers and Researchers Exploring and Collaborating,Arctic Research Consortium of the U.S.
1544170,2015-12-14,1,Standard Grant,An Adelie Penguin Documentary Film,Penguin Films Ltd
1608295,2015-12-16,170378,Standard Grant,Collaborative Research: Arctic Horizons: Social Science and the High North,University of Alaska Fairbanks Campus
1608606,2015-12-16,54439,Standard Grant,Collaborative Research: Arctic Horizons Social Science and the High North,Brown University
1608662,2015-12-16,60781,Standard Grant,Collaborative Research: Arctic Horizons: Social Science and the High North,University of Northern Iowa
1608883,2015-12-16,150010,Standard Grant,Collaborative Research: Arctic Horizons: Social Science and the High North,Thomas Jefferson Institute for the Study of World Politics
1608912,2015-12-16,61487,Standard Grant,Collaborative Research: Arctic Horizons: Social Science and the High North,Portland State University
1524176,2015-12-17,645155,Standard Grant,"Rockwell Kent and Early 1930's Greenland: A Comparative View of Environmental, Social and Cultural Change in Contemporary Greenland",Rochester Institute of Tech
1341432,2015-12-30,485970,Standard Grant,Collaborative Proposal: A Field and Laboratory Examination of the Diatom N and Si Isotope Proxies: Implications for Assessing the Southern Ocean Biological Pump,University of California-Santa Barbara
1341464,2015-12-30,413639,Standard Grant,Collaborative Proposal: A Field and Laboratory Examination of the Diatom N and Si Isotope Proxies: Implications for Assessing the Southern Ocean Biological Pump,University of Rhode Island
1612956,2016-01-07,32969,Standard Grant,Collaborative Research: Microbial Community Assembly in Coastal Waters of the Western Antarctic Peninsula,University of Maine
1619793,2016-01-11,53186,Standard Grant,Revealing Late Holocence Climate Variability in Antarctica from Borehole Paleothermometry,Temple University
1522202,2016-01-14,243539,Standard Grant,Collaborative Research: The Initial Peopling and Settlement of Eastern Newfoundland,SUNY College at Plattsburgh
1522977,2016-01-14,65198,Standard Grant,Collaborative Research: The Initial Peopling and Settlement of Eastern Newfoundland,Eastern Illinois University
1546202,2016-01-14,35000,Standard Grant,Conference:  Partial Support for Model Arctic Council (MAC),University of Alaska Fairbanks Campus
1542208,2016-01-15,38730,Standard Grant,Workshop: Connecting Alaska Native Communities and U.S. Northwest Coastal Tribes to the Yakut and Evenk Peoples of the Sakha Republic through WIN.,Oregon Health & Science University
