id,date,estimatedTotalAmt,transType,title,awardeeName
1613994,2016-06-27,5400,Fellowship Award,"EAPSI: Investigating how Social Values, Language, and Physical Environment Explain Differences in how People in Japan and the United States Look at Visual Scenes",Spevack                 Samuel         C
1614272,2016-06-27,400,Fellowship Award,EAPSI: The Effect of Elevated Nitrogen on Lignin Degrading Microbial Communities in Mt. Changbai Soil,Woo                     Hannah
1614061,2016-06-30,5400,Fellowship Award,EAPSI: Improving and Understanding the Catalysts used to Convert Biological Oils to Diesel Fuel,Loe                     Ryan           A
1642217,2016-06-30,17860,Standard Grant,"Advancing Education in Magnetics: Support for Graduate Students to Attend Summer School 2016 in Tohoku University, Japan",University of New Orleans
1613367,2016-07-01,5400,Fellowship Award,EAPSI: Developing a Survey on Public Perceptions of Energy Tradeoffs in China,Sergi                   Brian          J
1613413,2016-07-01,5400,Fellowship Award,EAPSI: Converting Ultraviolet Light to Chemical Energy in Small Organic Molecules on an Ultrafast Timescale,Safko                   Trevor
1613549,2016-07-01,5400,Fellowship Award,EAPSI: Determining Conditions Necessary for Desired Chemical Processes by Simulation of Controlled Molecular Dynamics,Kidd                    Daniel         W
1613798,2016-07-01,5400,Fellowship Award,EAPSI: The Effects of Climate Change on Coral Larvae in Relation to Coral Reef Connectivity,Bergman                 Jessica        L
1613842,2016-07-01,5400,Fellowship Award,EAPSI: Improvement of Neutrino Simulation Software for High-Precision Measurements at T2K,Morrison                Jacob
1613882,2016-07-01,5400,Fellowship Award,EAPSI: Development of a Stable Transformation System in the Red Alga Porphyra Umbilicalis,Royer                   Charlotte      J
1613941,2016-07-01,5400,Fellowship Award,EAPSI: Novel Nanomaterial-based Hybrid Scaffolds for Treatment of Cardiovascular Disease,Chueng                  Sy-Tsong       D
1613943,2016-07-01,5400,Fellowship Award,EAPSI: Modeling an Environmentally Friendly Catalytic Mechanism to Convert Wax-Covered Poultry Waste into Digestible Protein Meal,Barcus                  Matthew
1614049,2016-07-01,5400,Fellowship Award,"EAPSI: Radioactive Cesium Level in the Environment and its Interaction with Post-Disaster Land Management--A case study of Fukushima, Japan",Yasumiishi              Misa
1614148,2016-07-01,5400,Fellowship Award,EAPSI: Using New Tools in Mantle Geochemistry to Interpret a Nickel Anomaly in Basalt in Niihau Island,Valentine               Alexander      J
1614203,2016-07-01,5400,Fellowship Award,EAPSI: Investigating Spinning Black Holes in a Modified Theory of Gravity,Loutrel                 Nicholas
1614344,2016-07-01,5400,Fellowship Award,EAPSI: Light Mediated Synthesis of Amino Acid Analogues: A Methodology for Photochemical Asymmetric Synthesis,Clay                    Anthony        M
1614377,2016-07-01,5400,Fellowship Award,EAPSI: Comparison of Two Different Geometric Techniques for Computing Chemical Reaction Rates,Sattari                 Sulimon
1614398,2016-07-01,5400,Fellowship Award,EAPSI: Leveraging Microalgae Metabolism to Address Sustainability Challenges,Broddrick               Jared          T
1614429,2016-07-01,5400,Fellowship Award,EAPSI: A Developmental Analysis Across Cultures: Asymmetries in Blue-Yellow Color Perception in Infants and Adults,Emery                   Kara           J
1613366,2016-07-05,5400,Fellowship Award,EAPSI: Ecological Context for Bioavailable Phosphorus in Sub-Boreal Forest Soils of Northern Japan,Pingree                 Melissa        R
1613527,2016-07-05,400,Fellowship Award,EAPSI: Evaluation and Comparison of the Collapse Vulnerability to Earthquakes of Steel Frame Buildings in the U.S. and Japan,Buyco                   John           K
1613812,2016-07-05,5400,Fellowship Award,EAPSI: Classification of Fusion Categories with one Non-Invertible Object,Tucker                  Henry          J
1613817,2016-07-05,5400,Fellowship Award,EAPSI: Establishing New Mathematical Methods for Analyzing Simulated Models of Fuel Combustion,Levanger                Rachel         L
1613887,2016-07-05,5400,Fellowship Award,EAPSI:Improving Understanding of Magma Storage and Transport Prior to the Minoan eruption at Santorini Volcano,Flaherty                Taya           T
1614045,2016-07-05,400,Fellowship Award,EAPSI: Analyzing Sediment-Associated Zinc Nanoparticles in Aquatic Food Webs,Dabney                  Brittanie
1614138,2016-07-05,400,Fellowship Award,EAPSI:Investigation of the Unconventional Superconducting Mechanism in Li0.9Mo6O17,Lawson                  Benjamin       J
1614161,2016-07-05,5400,Fellowship Award,EAPSI: Ballast Water: A possible Mechanism for Global Transport of Antibiotic Resistance,Gerhard                 William        A
1614202,2016-07-05,5400,Fellowship Award,EAPSI: Catalyst Development for the Synthesis of Acylated Aromatic Compounds,Konev                   Mikhail        O
1614289,2016-07-05,5400,Fellowship Award,EAPSI: Toward Cosmic Expansion in the Framework of Supergravity Theory,Chiang                  Chien-I
1614294,2016-07-05,5400,Fellowship Award,"EAPSI: Evolution and Biogeography of an East Asian-North American Distribution in Sedges, a Hyper-Diverse Group of Flowering Plants",Dorey                   Jenna
1614297,2016-07-05,5400,Fellowship Award,EAPSI: Improving Material Growth for Electronics to increase their Efficiency,Pavlidis                Georges
1614298,2016-07-05,5400,Fellowship Award,EAPSI: Controlling Gas Evolution and Natural Convection to Optimize the Current Distribution and Energy Efficiency of Electrochemical Cells,Chmielowiec             Brian
1614309,2016-07-05,5400,Fellowship Award,EAPSI: Applying Machine Learning Techniques to Predict Task High Performance Computing Performance on a Variety of Execution Platforms,Grossman                Jonathan       M
1614360,2016-07-05,5400,Fellowship Award,EAPSI: The Activation of Brain Immunology on Glioblastoma Cancer Tumors,Triantafillu            Ursula         L
1614370,2016-07-05,5400,Fellowship Award,EAPSI: Attenuating Pain with the Past: The Relationship between Nostalgia and Pain Sensitivity among American and Japanese Individuals,Kersten                 Mike
1614375,2016-07-05,5400,Fellowship Award,EAPSI: Investigating the role of a Putative Lipid-Binding Protein in Hormonal Signaling and Control of Lifespan in the Worm C. Elegans,Block                   Dena
1614434,2016-07-05,5400,Fellowship Award,EAPSI: Using Genetics to Compare Olfactory Imprinting Ability in Hatchery and Wild Salmon from the Pacific Northwest,Self                    Katharine      E
1613881,2016-07-06,5400,Fellowship Award,EAPSI:Analyzing the Interaction of Written-Language Complexity and Speech Duration to Understand the Effects of Literacy on Spoken Language,Grippando               Shannon        C
1623391,2016-07-06,41281,Standard Grant,Workshop:  Enhancing Resilience of Coastal Caribbean Communities: Mitigation and Adaptation Strategies for a Changing Climate,Florida International University
1613391,2016-07-07,5400,Fellowship Award,EAPSI: Risk Assessment of Coastal Bridges and Potential Surge Retrofit Measures,Mondoro                 Alysson        M
