id,date,estimatedTotalAmt,transType,title,awardeeName
2221721,2023-05-09,275000,Standard Grant,SBIR Phase I:  Broadband focusing for non-invasive cell metabolomics,TRESTLE OPTICS LLC
2304544,2023-05-09,275000,Standard Grant,"STTR Phase I:  Underground Live - an innovative, advanced analytical tool for characterizing the subsurface and reducing underground construction risk",EMPRISE CONCEPTS LLC
2153880,2023-05-10,255920,Standard Grant,"SBIR Phase I:  A compact, 3-level, high efficiency, 4-port, modular universal power conversion system with Internet of Things (IOT) using Wide Bandgap (WBG) devices",MIDWEST ELECTRIC PROPULSION COMPANY (MEPCO)
2304303,2023-05-10,274929,Standard Grant,STTR Phase I:  Subcanopy 3D forest mapping by uncrewed aerial vehicle,MORPHOBOTICS LLC
2322849,2023-05-10,50000,Standard Grant,I-Corps: Tactile Displays for Haptic Gloves,Carnegie Mellon University
2324893,2023-05-10,50000,Standard Grant,I-Corps: Thin Flexible Fuel Cell,SUNY at Binghamton
2326986,2023-05-10,50000,Standard Grant,I-Corps: Surface Innovation for Energy Efficiency and Water Management,Massachusetts Institute of Technology
2317424,2023-05-12,50000,Standard Grant,I-Corps: Sustainable Optimization of Circular Economy Practices During Post-Disaster Recovery Phase,Florida International University
2318850,2023-05-12,50000,Standard Grant,I-Corps: An Artificial Intelligence-Driven Wearable Sensor-Based System for Precision Rehabilitation,University of North Carolina at Chapel Hill
2143961,2023-05-15,255862,Standard Grant,SBIR Phase I: Catechol Linker Oligosaccharide Combinations for Antimicrobial Surfaces,MOLECULAR SURFACE TECHNOLOGIES LLC
2208750,2023-05-15,256000,Standard Grant,SBIR Phase I:  A Radio Frequency Quadrupole Stark Decelerator to Identify Isomers and Conformers and Measure their Effective Dipole Moments,"MOIRES INSTRUMENTS, LLC"
2231988,2023-05-15,275000,Standard Grant,SBIR Phase I:  Versatile Polymers for Making New Components in Space and Eliminating Solid Waste,POLYMER SOLUTIONS INC
2233444,2023-05-15,275000,Standard Grant,SBIR Phase I: Cultivation Assistant Platform,LATERAL.SYSTEMS LLC
2242381,2023-05-15,995057,Cooperative Agreement,SBIR Phase II:  Integration of Heterogeneous Device Technologies,"PSEUDOLITHIC, LLC"
2222996,2023-05-19,274553,Standard Grant,SBIR Phase I:  Autonomous Warning Triangle System (aWTS) for Emergency Stopping,CONNECTED WISE LLC
2242209,2023-05-19,998104,Cooperative Agreement,SBIR Phase II:  Incorporating High Dielectric Constant Materials into clinical imaging: A Novel Approach for Accelerating 1.5T Magnetic Resonance Imaging (MRI),"HYQ RESEARCH SOLUTIONS, LLC"
2233583,2023-05-23,940743,Cooperative Agreement,SBIR Phase II:  High Resolution Environmental Sensing Using Nanodrones,"GREENSIGHT AGRONOMICS, INC."
2241921,2023-05-23,1000000,Cooperative Agreement,SBIR Phase II:  Focal Plane Array for Active Coherent Imaging,OAM PHOTONICS LLC
2324768,2023-05-24,50000,Standard Grant,I-Corps:  Non-invasive Indirect Calorimetry using Transdermal Optical Sensors for Diagnosis and Treatment of Metabolic Diseases,Vanderbilt University
2324844,2023-05-24,50000,Standard Grant,I-Corps:  Ultrahigh resolution human tissue imaging platform,Carnegie Mellon University
2324992,2023-05-24,50000,Standard Grant,I-Corps:  Catalytic Porous Organic Polymers,Massachusetts Institute of Technology
2325470,2023-05-24,50000,Standard Grant,I-Corps: A Wearable Platform for Assessing Respiratory Health,SUNY at Binghamton
2325675,2023-05-24,50000,Standard Grant,I-Corps: Scalable Development of Multifunctional Hexagonal Boron Nitride Protective Coatings,William Marsh Rice University
2326664,2023-05-24,50000,Standard Grant,I-Corps:  Device to treat obstructive sleep apnea,The University of Texas Health Science Center at Houston
2326781,2023-05-24,50000,Standard Grant,I-Corps: Machine Learning-Based Burn Injury Diagnosis and Care,Texas Tech University Health Science Center
2232908,2023-05-25,275000,Standard Grant,SBIR Phase I:  Machine to fabricate a bioinspired insulation material: The Concatenator,OWLFLY
2213695,2023-05-30,256000,Standard Grant,SBIR Phase I:  Optimization of a Novel Compliant Mechanisms-Based Laparoscope Cleaning Device,"BLOOM SURGICAL, INC."
2223081,2023-05-30,925833,Cooperative Agreement,SBIR Phase II:  Development of a Distributed Ledger System to Track Environmental Sustainability,"MAP-COLLECTIVE, INC."
2228069,2023-05-30,1000000,Cooperative Agreement,SBIR Phase II:  An omics-based computational drug design and discovery platform for next generation microbiome therapeutics,"NEXILICO, INC."
2228149,2023-05-30,269498,Standard Grant,SBIR Phase I:  Internet of Things (IoT)-Enabled Smart Filter,POLLUX TECHNOLOGIES LLC
2229323,2023-05-30,274988,Standard Grant,SBIR Phase I: Development of arrays to record dynamic interactions between single cells,CELLCHORUS INC.
2304268,2023-05-30,275000,Standard Grant,SBIR Phase I:  Development of a Machine Learning System to Identify Streptococcal Pharyngitis with a Smartphone Image,"CURIEDX, INC"
2326972,2023-05-30,50000,Standard Grant,I-Corps: Tackling Microbiome-Associated Diseases with Precision Editing,University of Wisconsin-Madison
2233395,2023-05-31,996783,Cooperative Agreement,SBIR Phase II:  Offline Edge Learning Management System,FIRELINE SCIENCE LLC
2136304,2023-06-01,978993,Cooperative Agreement,SBIR Phase II:  High Energy-Density Hydrogen-Halogen Flow Batteries for Energy Storage,"SKIP TECHNOLOGY, INC."
2226174,2023-06-01,997735,Cooperative Agreement,SBIR Phase II: A machine learning-driven telerehabilitation solution designed to promote the personalized recovery of hand and arm functions post stroke,NEUROTECHR3 INC.
2233004,2023-06-01,991408,Cooperative Agreement,SBIR Phase II:  Computer Aided Design Toolkit for Desktop Digital Fabrication of Circuits on Paper,CHIBITRONICS INC.
2233507,2023-06-01,275000,Standard Grant,"SBIR Phase I: A low-cost, bacterial production platform for the manufacturing of high purity recombinant proteins and growth factors","OPERA BIOSCIENCE, INC."
2240322,2023-06-01,1000000,Cooperative Agreement,SBIR Phase II:  Autonomous active safety systems for verifiably safe operation of ground vehicles,"MAPLESS AI, INC."
2304235,2023-06-01,275000,Standard Grant,STTR Phase I:  Mechanically Controlled Drug Delivery Platform for Joint Environments,MECHANO THERAPEUTICS LLC
2304400,2023-06-01,274996,Standard Grant,SBIR Phase I: Development of a Chip Technology for Cheaper and Easier Photonic Device Manufacturing,PHOTONECT INTERCONNECT SOLUTIONS INC
2320994,2023-06-01,50000,Standard Grant,I-Corps: Digital Device to Improve the Safety of Extraventricular and Lumbar Cerebral Spinal Fluid Drainage,University of Wisconsin-Madison
